  0.14300000E+01 -0.13738645E-07  0.82145667E-06
  0.14400000E+01 -0.13261558E-07  0.82738992E-06
  0.14500000E+01 -0.12766273E-07  0.83332935E-06
  0.14600000E+01 -0.12252523E-07  0.83927509E-06
  0.14700000E+01 -0.11720042E-07  0.84522726E-06
  0.14800000E+01 -0.11168570E-07  0.85118601E-06
  0.14900000E+01 -0.10597846E-07  0.85715145E-06
  0.15000000E+01 -0.10007618E-07  0.86312374E-06
  0.15100000E+01 -0.93976350E-08  0.86910299E-06
  0.15200000E+01 -0.87676516E-08  0.87508936E-06
  0.15300000E+01 -0.81174280E-08  0.88108298E-06
  0.15400000E+01 -0.74467295E-08  0.88708399E-06
  0.15500000E+01 -0.67553276E-08  0.89309255E-06
  0.15600000E+01 -0.60430002E-08  0.89910878E-06
  0.15700000E+01 -0.53095320E-08  0.90513285E-06
  0.15800000E+01 -0.45547149E-08  0.91116490E-06
  0.15900000E+01 -0.37783484E-08  0.91720508E-06
  0.16000000E+01 -0.29802401E-08  0.92325354E-06
  0.16100000E+01 -0.21602060E-08  0.92931045E-06
  0.16200000E+01 -0.13180711E-08  0.93537595E-06
  0.16300000E+01 -0.45366944E-09  0.94145021E-06
  0.16400000E+01  0.43315527E-09  0.94753339E-06
  0.16500000E+01  0.13425493E-08  0.95362565E-06
  0.16600000E+01  0.22746485E-08  0.95972716E-06
  0.16700000E+01  0.32295782E-08  0.96583809E-06
  0.16800000E+01  0.42074522E-08  0.97195860E-06
  0.16900000E+01  0.52083732E-08  0.97808888E-06
  0.17000000E+01  0.62324318E-08  0.98422908E-06
  0.17100000E+01  0.72797063E-08  0.99037940E-06
  0.17200000E+01  0.83502626E-08  0.99654002E-06
  0.17300000E+01  0.94441533E-08  0.10027111E-05
  0.17400000E+01  0.10561418E-07  0.10088929E-05
  0.17500000E+01  0.11702081E-07  0.10150855E-05
  0.17600000E+01  0.12866153E-07  0.10212891E-05
  0.17700000E+01  0.14053632E-07  0.10275040E-05
  0.17800000E+01  0.15264496E-07  0.10337303E-05
  0.17900000E+01  0.16498712E-07  0.10399682E-05
  0.18000000E+01  0.17756225E-07  0.10462179E-05
  0.18100000E+01  0.19036968E-07  0.10524797E-05
  0.18200000E+01  0.20340852E-07  0.10587537E-05
  0.18300000E+01  0.21667770E-07  0.10650402E-05
  0.18400000E+01  0.23017598E-07  0.10713393E-05
  0.18500000E+01  0.24390186E-07  0.10776513E-05
  0.18600000E+01  0.25785368E-07  0.10839764E-05
  0.18700000E+01  0.27202950E-07  0.10903147E-05
  0.18800000E+01  0.28642717E-07  0.10966666E-05
  0.18900000E+01  0.30104428E-07  0.11030323E-05
  0.19000000E+01  0.31587815E-07  0.11094119E-05
  0.19100000E+01  0.33092580E-07  0.11158057E-05
  0.19200000E+01  0.34618397E-07  0.11222139E-05
  0.19300000E+01  0.36164908E-07  0.11286367E-05
  0.19400000E+01  0.37731721E-07  0.11350745E-05
  0.19500000E+01  0.39318408E-07  0.11415273E-05
  0.19600000E+01  0.40924505E-07  0.11479955E-05
  0.19700000E+01  0.42549507E-07  0.11544792E-05
  0.19800000E+01  0.44192869E-07  0.11609787E-05
  0.19900000E+01  0.45854001E-07  0.11674942E-05
  0.20000000E+01  0.47532267E-07  0.11740260E-05
  0.20100000E+01  0.49226983E-07  0.11805743E-05
  0.20200000E+01  0.50937416E-07  0.11871393E-05
  0.20300000E+01  0.52662776E-07  0.11937212E-05
  0.20400000E+01  0.54402223E-07  0.12003203E-05
  0.20500000E+01  0.56154856E-07  0.12069368E-05
  0.20600000E+01  0.57919716E-07  0.12135709E-05
  0.20700000E+01  0.59695781E-07  0.12202229E-05
  0.20800000E+01  0.61481969E-07  0.12268930E-05
