# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
   11.302605210   -1.776341683   -1.776333863   -1.776303326
   11.362725451   -1.636869565   -1.636864839   -1.636832886
   11.422845691   -1.672785091   -1.672793614   -1.672763164
   11.482965932   -1.872375270   -1.872395860   -1.872370146
   11.543086172   -1.877249056   -1.877268795   -1.877246335
   11.603206413   -1.759330639   -1.759347392   -1.759328851
   11.663326653   -1.718271578   -1.718283749   -1.718266959
   11.723446894   -1.762716446   -1.762722756   -1.762702459
   11.783567134   -1.719645271   -1.719649450   -1.719629857
   11.843687375   -1.604103901   -1.604109127   -1.604093081
   11.903807615   -1.521884652   -1.521889643   -1.521884225
   11.963927856   -1.498090523   -1.498097068   -1.498099004
   12.024048096   -1.469566089   -1.469572987   -1.469585551
   12.084168337   -1.384738215   -1.384747027   -1.384765213
   12.144288577   -1.295182490   -1.295196033   -1.295197711
   12.204408818   -1.287872662   -1.287884164   -1.287846759
   12.264529058   -1.293517566   -1.293508936   -1.293472878
   12.324649299   -1.289184763   -1.289155474   -1.289141707
   12.384769539   -1.267720411   -1.267690717   -1.267683242
   12.444889780   -1.289110897   -1.289087786   -1.289075883
   12.505010020   -1.266181881   -1.266162572   -1.266147146
   12.565130261   -1.236504372   -1.236486145   -1.236471843
   12.625250501   -1.225541150   -1.225521358   -1.225514931
   12.685370741   -1.253921391   -1.253896501   -1.253891013
   12.745490982   -1.237590402   -1.237567927   -1.237561221
   12.805611222   -1.151936620   -1.151918444   -1.151912074
   12.865731463   -1.048694716   -1.048677806   -1.048675272
   12.925851703   -0.988317854   -0.988294358   -0.988299679
   12.985971944   -1.008768382   -1.008731770   -1.008749078
   13.046092184   -0.987952899   -0.987912456   -0.987936582
   13.106212425   -0.929588579   -0.929556878   -0.929571328
   13.166332665   -0.935995956   -0.935988410   -0.935952492
   13.226452906   -0.957291598   -0.957295009   -0.957215723
   13.286573146   -0.944240202   -0.944246715   -0.944163351
   13.346693387   -0.921326887   -0.921332853   -0.921255176
   13.406813627   -0.900867140   -0.900866612   -0.900794645
   13.466933868   -0.890309913   -0.890298494   -0.890235356
   13.527054108   -0.863530342   -0.863515552   -0.863463809
   13.587174349   -0.825863098   -0.825850186   -0.825806616
   13.647294589   -0.822135721   -0.822117843   -0.822085277
   13.707414830   -0.860893440   -0.860862115   -0.860844572
   13.767535070   -0.841061818   -0.841024145   -0.841010616
   13.827655311   -0.786332572   -0.786294872   -0.786279023
   13.887775551   -0.718668917   -0.718634530   -0.718612853
   13.947895792   -0.655799228   -0.655762695   -0.655738771
   14.008016032   -0.610301161   -0.610260141   -0.610237405
   14.068136273   -0.596697238   -0.596655952   -0.596634660
   14.128256513   -0.570254446   -0.570217001   -0.570195732
   14.188376754   -0.518751545   -0.518723011   -0.518695061
