# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
   13.106212425   -0.870911936   -0.870816056   -0.870827348
   13.166332665   -0.856915139   -0.856827835   -0.856838069
   13.226452906   -0.836507224   -0.836426881   -0.836436268
   13.286573146   -0.813841500   -0.813766893   -0.813775610
   13.346693387   -0.793268077   -0.793198283   -0.793206442
   13.406813627   -0.773851501   -0.773785818   -0.773793490
   13.466933868   -0.754190237   -0.754128116   -0.754135358
   13.527054108   -0.736630743   -0.736571736   -0.736578618
   13.587174349   -0.722288779   -0.722232521   -0.722239096
   13.647294589   -0.709524353   -0.709470559   -0.709476849
   13.707414830   -0.695300456   -0.695248881   -0.695254893
   13.767535070   -0.678991226   -0.678941662   -0.678947417
   13.827655311   -0.660691406   -0.660643655   -0.660649204
   13.887775551   -0.641933066   -0.641886980   -0.641892346
   13.947895792   -0.624831885   -0.624787332   -0.624792522
   14.008016032   -0.610027168   -0.609984020   -0.609989053
   14.068136273   -0.594607354   -0.594565509   -0.594570397
   14.128256513   -0.580989721   -0.580949091   -0.580953829
   14.188376754   -0.568644891   -0.568605405   -0.568609995
   14.248496994   -0.555188935   -0.555150519   -0.555154967
   14.308617234   -0.540799735   -0.540762314   -0.540766630
   14.368737475   -0.527310708   -0.527274228   -0.527278431
   14.428857715   -0.515624705   -0.515589109   -0.515593218
   14.488977956   -0.503309084   -0.503274319   -0.503278342
   14.549098196   -0.493811220   -0.493777239   -0.493781179
   14.609218437   -0.486213972   -0.486180757   -0.486184608
   14.669338677   -0.476444236   -0.476411752   -0.476415520
   14.729458918   -0.464092059   -0.464060269   -0.464063965
   14.789579158   -0.449789829   -0.449758698   -0.449762334
   14.849699399   -0.436326244   -0.436295712   -0.436299293
   14.909819639   -0.425914647   -0.425884667   -0.425888202
   14.969939880   -0.415872956   -0.415843544   -0.415847018
   15.030060120   -0.403430743   -0.403401887   -0.403405303
   15.090180361   -0.389656760   -0.389628441   -0.389631795
   15.150300601   -0.375958077   -0.375930279   -0.375933566
   15.210420842   -0.362359339   -0.362332040   -0.362335263
   15.270541082   -0.349919053   -0.349892235   -0.349895393
   15.330661323   -0.337825118   -0.337798767   -0.337801861
